locations,lat,lng
"Manjung, Perak, Malaysia",4.4022491,100.7097867
"Perak, Malaysia",4.5921126,101.090109
"Perak, Malaysia",4.5921126,101.090109
"33100 Pengkalan Hulu, Perak, Malaysia",5.70644,100.9998371
"Jalan Panglima Bukit Gantang Wahab, 30000 Ipoh, Perak, Malaysia",4.601244,101.076249
"Perak, Malaysia",4.5921126,101.090109
"Perak, Malaysia",4.5921126,101.090109
"Perak, Malaysia",4.5921126,101.090109
"Perak, Malaysia",4.5921126,101.090109
"Perak, Malaysia",4.5921126,101.090109
"Perak, Malaysia",4.5921126,101.090109
"Perak, Malaysia",4.5921126,101.090109
"Perak, Malaysia",4.5921126,101.090109
"Perak, Malaysia",4.5921126,101.090109
"Perak, Malaysia",4.5921126,101.090109
"Tanjong Malim, Perak, Malaysia",3.679539,101.52027
"Perlis, Malaysia",6.4449129,100.2047691
"192,, Exit Persiaran Jubli Emas, Pusat Bandar Kangar, 01000 Kangar, Perlis, Malaysia",6.4373461,100.1932361
"Pusat Bandar Kangar, 01564 Kangar, Perlis, Malaysia",6.414203,100.1886838
"Perlis, Malaysia",6.4449129,100.2047691
"Perlis, Malaysia",6.4449129,100.2047691
"Perlis, Malaysia",6.4449129,100.2047691
"Perlis, Malaysia",6.4449129,100.2047691
"Perlis, Malaysia",6.4449129,100.2047691
"Perlis, Malaysia",6.4449129,100.2047691
"Bangunan Sulaiman, Jalan Sultan Hishamuddin, Kampung Attap, 50000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1381376,101.6924781
"1 Upper Pickering St, Singapore 058288",1.286008,103.845719
"Ghaazee Building, Ameer Ahmed Magu, Malé, Maldives",4.1787234,73.5119906
Malaysia,4.210484,101.975766
Malaysia,4.210484,101.975766
Malaysia,4.210484,101.975766
Malaysia,4.210484,101.975766
"8 Lengkok Bahru, Singapore 159052",1.2865637,103.811373
"Bangunan Perdana Putra, Persiaran Sultan Sallahuddin Abdul Aziz Shah, Presint 1, 62502 Putrajaya, Wilayah Persekutuan Putrajaya, Malaysia",2.9383019,101.6923304
"Bangunan Hal Ehwal Undang-undang, Level 1, Presint 3, 62692 Putrajaya, Wilayah Persekutuan Putrajaya, Malaysia",2.9176371,101.6822766
"Perbadanan Kemajuan Iktisad Negeri Kelantan, Tkt 8-11, Bangunan PKINK, Jalan Tg, Jalan Tengku Maharani, 15710 Kota Bharu, Kelantan, Malaysia",6.173665,102.146759
"Kompleks LADA, Peti Surat 60, Jalan Persiaran Putra, Kedah, Kuah, 07000 Langkawi, Kedah, Malaysia",6.311278,99.856151
"Bangunan Perdana Putra, Level G, Persiaran Sultan Salahuddin Abdul Aziz Shah, Presint 1, 62502 Putrajaya, Wilayah Persekutuan Putrajaya, Malaysia",2.9386544,101.6915744
Malaysia,4.210484,101.975766
Malaysia,4.210484,101.975766
"Aras 2 & 3, Bangunan Hal Ehwal Undang-Undang, Jalan Tun Abdul Razak, Presint 3, 62692, Putrajaya, Presint 3, 62100 Putrajaya, Malaysia",2.9175859,101.6820045
Malaysia,4.210484,101.975766
"GTower, Unit 20-11, Jln Tun Razak, Kuala Lumpur, 50400 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1587894,101.720102
"Level 9, Menara 1 Dutamas, No. 1, Jln Dutamas 1, Solaris Dutamas, 50480 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",3.1707057,101.6674991
"P.za de la Constitución S/N, Centro Histórico de la Cdad. de México, Centro, Cuauhtémoc, 06066 Ciudad de México, CDMX, Mexico",19.4324451,-99.131193
"Istana Kehakiman, Persiaran Perdana, Presint 3, 62506 Putrajaya, Wilayah Persekutuan Putrajaya, Malaysia",2.9171154,101.6858261
Malaysia,4.210484,101.975766
"Block D, Dataran PHB, Saujana Resort, Section U2, Saujana, 40150 Shah Alam, Selangor, Malaysia",3.1082521,101.5825666
"Perak, Malaysia",4.5921126,101.090109
"Selangor, Malaysia",3.0738379,101.5183469
"No. 28, Jln Meru Bestari B5, Medan Meru Bestari, 30020 Ipoh, Perak, Malaysia",4.6694726,101.0752779
"Kampus Bukit, Jimbaran, Kec. Kuta Sel., Kabupaten Badung, Bali 80364, Indonesia",-8.7991152,115.161686
"301 Jervois Rd, Singapore 249077",1.2941817,103.8248906
"112 State St, Montpelier, VT 05602, USA",44.260877,-72.5799679
"Jabatan Perdana Menteri, Aras 3, Blok Barat, Bangunan Perdana Putra, Pusat Pentadbiran Kerajaan Persekutuan, 62520 Putrajaya, Wilayah Persekutuan Putrajaya, Malaysia",2.9387748,101.6917663
"Presint 2, 62000 Putrajaya, Malaysia",2.9213109,101.6858062
"655 New York Ave NW, Washington, DC 20001, USA",38.903717,-77.021141
"11th, Menara TH Perdana, Jln Sultan Ismail, Chow Kit, 50250 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",3.1598339,101.6962262
"225, 221, Jalan Macalister, George Town, 10450 George Town, Pulau Pinang, Malaysia",5.4213959,100.30418
"5, Surian Tower, No 1, Jalan PJU 7/3, Mutiara Damansara, 47810 Petaling Jaya, Selangor, Malaysia",3.1557781,101.6096343
"88400 Kota Kinabalu, Sabah, Malaysia",5.970213,116.083634
"Sarawak, Malaysia",1.5532783,110.3592127
"Pengarah Jabatan Pertanian Negeri Tingkat 12 - 17, Menara Pelita Petra Jaya, 93050, Kuching, Sarawak, Petra Jaya, 93050 Kuching, Sarawak, Malaysia",1.5772459,110.3502627
"Pengarah Jabatan Pengairan dan Saliran Sarawak Tingkat 10, Wisma Saberkas Jalan Tun Abg Haji Openg, 93660, Kuching, Sarawak, 93150 Kuching, Sarawak, Malaysia",1.5372714,110.3399617
"Sarawak, Malaysia",1.5532783,110.3592127
"6th Floor, Menara Pelita,, Jalan Tun Abd Rahman Ya'akub,, Petra Jaya, 93050 Kuching, Sarawak, Malaysia",1.5769747,110.3505475
"85 Hagley Park Rd, Kingston, Jamaica",18.0068577,-76.8131924
"Bangunan Pelita, 7-10th Floor, Lot 2879, The Isthmus, Off Jalan Bako, 93050, 93450 Kuching, Sarawak, Malaysia",1.560209,110.3977445
"Setiausaha Kewangan Negeri, Tingkat 14, 17 & 18, Wisma Bapa Malaysia, Petra Jaya, Sarawak, Kampung Bandarshah, 93502 Kuching, Sarawak, Malaysia",1.5536,110.3350941
"Sarawak, Malaysia",1.5532783,110.3592127
"Sarawak, Malaysia",1.5532783,110.3592127
"Sarawak, Malaysia",1.5532783,110.3592127
"Kamar Peguam Besar Negeri,Jabatan Undang-Undang Tingkat 15 & 16, Wisma Bapa Malaysia, Petrajaya, 93502, Kuching, Sarawak, Kampung Istana, 93050 Kuching, Sarawak, Malaysia",1.5679233,110.3518481
"Sarawak, Malaysia",1.5532783,110.3592127
"Sarawak, Malaysia",1.5532783,110.3592127
"Jalan Pustaka, Petra Jaya, 93050 Kuching, Sarawak, Malaysia",1.5834259,110.3499195
"Jalan Stadium, Petra Jaya, 93050 Kuching, Sarawak, Malaysia",1.586646,110.3537351
"Plaza Aurora, Level, 4, Jln McDougall, Taman Budaya, 93400 Kuching, Sarawak, Malaysia",1.5563287,110.3446312
"Sarawak, Malaysia",1.5532783,110.3592127
"Hulu Selangor District, Selangor, Malaysia",3.5601046,101.6583123
"Selangor, Malaysia",3.0738379,101.5183469
"Sabak Bernam District, Selangor, Malaysia",3.6757615,100.9899803
"Selangor, Malaysia",3.0738379,101.5183469
"Selangor, Malaysia",3.0738379,101.5183469
"Tingkat 13, Bangunan Darul EhsanNo. 3 Jalan Indah,Seksyen 14, 40000Shah Alam, Selangor, Seksyen 14, 40000 Shah Alam, Selangor, Malaysia",3.0746236,101.5178583
"Persiaran Semarak Api, Cyber 1, 63000 Cyberjaya, Selangor, Malaysia",2.933666,101.6455939
"21100 Kuala Terengganu, Terengganu, Malaysia",5.3111636,103.1361093
"Terengganu, Malaysia",5.3116916,103.1324154
"Terengganu, Malaysia",5.3116916,103.1324154
"Terengganu, Malaysia",5.3116916,103.1324154
"Terengganu, Malaysia",5.3116916,103.1324154
"Terengganu, Malaysia",5.3116916,103.1324154
"Terengganu, Malaysia",5.3116916,103.1324154
"Terengganu, Malaysia",5.3116916,103.1324154
"Terengganu, Malaysia",5.3116916,103.1324154
"Terengganu, Malaysia",5.3116916,103.1324154
"Terengganu, Malaysia",5.3116916,103.1324154
"Terengganu, Malaysia",5.3116916,103.1324154
"Terengganu, Malaysia",5.3116916,103.1324154
"Terengganu, Malaysia",5.3116916,103.1324154
