locations,lat,lng,weight
"Prangin Mall, No 33, Jalan Dr Lim Chwee Leong, George Town, 10100 George Town, Pulau Pinang, Malaysia",5.414683,100.331112,0.572467457
"Queensbay Mall, 100, Persiaran Bayan Indah, 11900 Bayan Lepas, Pulau Pinang, Malaysia",5.3331774,100.3066084,0.572467457
"Jln Paya Terubung, Paya Terubong, 11500 Ayer Itam, Pulau Pinang, Malaysia",5.3769365,100.2753213,0.572467457
"Jalan Seri Tanjung Pinang 10470 Tanjong Tokong, Penang Malaysia, Seri Tanjung Pinang, Tanjung Tokong, Pulau Pinang, Malaysia",5.4580314,100.3133518,0.572467457
"Lebuh Tunku Kudin 3, 11700 Gelugor, Pulau Pinang, Malaysia",5.3782376,100.3142186,0.572467457
"Lot No. 30908, Jalan Rozhan, Alma, 14000 Bukit Mertajam, Pulau Pinang, Malaysia",5.3210688,100.4775282,0.572467457
"Bukit Mertajam, Penang, Malaysia",5.365458,100.4590091,0.572467457
"2828, Jalan Baru, Bandar Perai Jaya, 13600 Perai, Pulau Pinang, Malaysia",5.3761839,100.4001367,0.572467457
"Sunway Carnival Mall 3068, Jalan Todak Pusat Bandar Seberang Jaya, Seberang Jaya, 13700 Perai, Pulau Pinang, Malaysia",5.3985132,100.3980465,0.572467457
"1, 1, Hala Falim 6, Taman Falim, 30200 Ipoh, Perak, Malaysia",4.5815648,101.0608002,0.572467457
"Station 18, 31650 Ipoh, Perak, Malaysia",4.543248,101.068835,0.572467457
"24, Jalan Raja Ashman Shah, Kampung Kastam Greentown, 30450 Ipoh, Perak, Malaysia",4.6029193,101.0945349,0.572467457
"105, Jalan Sultan Abdul Jalil, Pusat Perdagangan Greentown, 30450 Ipoh, Perak, Malaysia",4.597172,101.090072,0.572467457
"Jalan Laxamana, 30300 Ipoh, Perak, Malaysia",4.597325,101.0813361,0.572467457
"Perak IT Mall, jalan, Tawas Idaman 2, taman tawas idaman, 30010 Ipoh, Perak, Malaysia",4.6606065,101.1096303,0.572467457
"1, Persiaran Lagun Sunway, Sunway City, 31150 Ipoh, Perak, Malaysia",4.6249236,101.1542368,0.572467457
"lot 312205, Jalan Batu Karang, Taman Kolej Perdana, 31900 Kampar, Perak, Malaysia",4.3280664,101.1469817,0.572467457
"Seri Manjung, Perak, Malaysia",4.195868,100.664788,0.572467457
"Taiping, Perak, Malaysia",4.851932,100.7416339,0.572467457
"Jalan Tupai 3A Taiping Mall 33 Level 3A, 34000 Taiping, Perak, Malaysia",4.8497629,100.7425103,0.572467457
"36, Jalan Istana Larut, 34000 Taiping, Perak, Malaysia",4.8658188,100.7312078,0.572467457
"Jalan Masak, 89000 Keningau, Sabah, Malaysia",5.334461,116.1528357,0.572467457
"Harbour Square, Pusat Bandar Sandakan, 90000 Sandakan, Sabah, Malaysia",5.838768,118.1196785,0.572467457
"Lot G333-G335 & G352-G354 Ground Floor One Borneo Hypermall Jalan Sulaman, 88400 Kota Kinabalu, Sabah, Malaysia",6.034971,116.1291922,0.572467457
"1, Lorong Centre Point, Pusat Bandar Kota Kinabalu, 88000 Kota Kinabalu, Sabah, Malaysia",5.9779246,116.0720678,0.572467457
"KK Times Square, Phase 2, Off Coastal Highway, 88100 Kota Kinabalu, Sabah, Malaysia",5.9708621,116.0663544,0.572467457
"3, Jln Haji Saman, 88000 Kota Kinabalu, Sabah, Malaysia",5.9887991,116.078363,0.572467457
"Lorong Karamunsing, Karamunsing, 88100 Kota Kinabalu, Sabah, Malaysia",5.9706989,116.0749876,0.572467457
"5th Floor Megalong Shopping Mall., Pekan Donggongon, 89500 Penampang, Sabah, Malaysia",5.9127259,116.1027167,0.572467457
"Jalan Tun Fuad Stephen, 88000 Kota Kinabalu, Sabah, Malaysia",5.9770282,116.0689252,0.572467457
"1, Jalan Tun Fuad Stephens, Pusat Bandar Kota Kinabalu, 88000 Kota Kinabalu, Sabah, Malaysia",5.9869207,116.0772856,0.572467457
"Sutera Avenue, 88100 Kota Kinabalu, Malaysia",5.9651955,116.0569458,0.572467457
"Wisma Merdeka, Pusat Bandar Kota Kinabalu, 88000 Kota Kinabalu, Sabah, Malaysia",5.9856809,116.0760034,0.572467457
"Jln Lapan Belas, Pusat Bandar Kota Kinabalu, 88000 Kota Kinabalu, Sabah, Malaysia",5.982796,116.0736188,0.572467457
"ITCC, Jalan Pintas Penampang, 89500 Penampang, Sabah, Malaysia",5.9105558,116.0915985,0.572467457
"Inanam, 88844 Kota Kinabalu, Sabah, Malaysia",5.9930988,116.1349755,0.572467457
"2021, Jalan Tuaran, Inanam, 88450 Kota Kinabalu, Sabah, Malaysia",6.0056832,116.1449846,0.572467457
"Jln Riverson 1, 88000 Kota Kinabalu, Sabah, Malaysia",5.9686304,116.0641532,0.572467457
"Bintulu, Sarawak, Malaysia",3.171322,113.0419069,0.572467457
"Jln Abang Galau, Shahida Commercial Centre, 97000 Bintulu, Sarawak, Malaysia",3.1696009,113.0419616,0.572467457
"Commerce square Mall, Parkcity Commerce Square, 97000 Bintulu, Sarawak, Malaysia",3.1833544,113.039575,0.572467457
"Lot 4282, Jalan Tun Abdul Razak, 97000 Bintulu, Sarawak, Malaysia",3.1811596,113.034922,0.572467457
"97000 Bintulu, Sarawak, Malaysia",3.1976144,113.0881229,0.572467457
"714, Jalan Tun Razak, 97000 Bintulu, Sarawak, Malaysia",3.2007132,113.0479617,0.572467457
"Kota Samarahan (Link), 94300 Kota Samarahan, Sarawak, Malaysia",1.4555349,110.4458866,0.572467457
"1 HSL Tower Lorong La Promenade 2, Kuching - Samarahan Expressway, 94300 Kota Samarahan, Sarawak, Malaysia",1.4961817,110.4016201,0.572467457
"Kuching, Sarawak, Malaysia",1.553504,110.3592927,0.572467457
"Jalan Datuk Tawi Sli, Taman Seng Goon, 93250 Kuching, Sarawak, Malaysia",1.5096009,110.3359475,0.572467457
"T20, 3rd Floor,Mall 2 City, One Megamall, 1, Jalan Song, Taman Phoning, 93350 Kuching, Sarawak, Malaysia",1.5207249,110.3544307,0.572467457
"Jalan Semariang, Petra Jaya, 93050 Kuching, Sarawak, Malaysia",1.5821345,110.3314548,0.572467457
"Lot 4547,Block 233,KNLD, Jalan Penrissen, 6th Mile, 93250 Kuching, Sarawak, Malaysia",1.4847492,110.3332518,0.572467457
"93250 Kuching, Sarawak, Malaysia",1.5054878,110.2522746,0.572467457
"Lorong Lapangan Terbang 2, Green Heights, 93250 Kuching, Sarawak, Malaysia",1.502015,110.3464267,0.572467457
"2, Jalan Datuk Abang Abdul Rahim, 93450 Kuching, Sarawak, Malaysia",1.5529231,110.3675092,0.572467457
"Lot 2 ground floor 6th mile, Jalan Penrissen, Kuching Sentral, 93250 Kuching, Sarawak, Malaysia",1.481769,110.331728,0.572467457
"41, Jalan P. Ramlee, 93400 Kuching, Sarawak, Malaysia",1.5550688,110.33988,0.572467457
"73, second floor, Lorong Anggerik 7, Taman Matang Jaya, 93050 Kuching, Sarawak, Malaysia",1.5745264,110.2960721,0.572467457
"55, Lor Moyan Utama 1, 93250 Kuching, Sarawak, Malaysia",1.4991868,110.251008,0.572467457
"Lot 14665, Block 11, Jalan Stutong, 93350 Kuching, Sarawak, Malaysia",1.5064918,110.3745468,0.572467457
"Batu Kawah New Township, Jalan Batu Kawa, Bandar Baru Batu Kawa, 93250 Kuching, Sarawak, Malaysia",1.514467,110.304654,0.572467457
"88, Pearl Street, 93000 Kuching, Sarawak, Malaysia",1.5585742,110.344017,0.572467457
"Jalan Tunku Abdul Rahman, 93100 Kuching, Sarawak, Malaysia",1.557896,110.351547,0.572467457
"Jalan Tunku Abdul Rahman, 93100 Kuching, Sarawak, Malaysia",1.5578172,110.3534262,0.572467457
"64, Jalan Simpang Tiga, Kampung Kenyalang Park, 93300 Kuching, Sarawak, Malaysia",1.5360203,110.3557502,0.572467457
"93350, Jln Bayor Bukit, Muara Tebas, 93350 Kuching, Sarawak, Malaysia",1.5322445,110.3758948,0.572467457
"304, Persiaran, Kampung Kenyalang Park, 93300 Kuching, Sarawak, Malaysia",1.5355458,110.3582016,0.572467457
"18, Jalan Tunku Abdul Rahman, 93100 Kuching, Sarawak, Malaysia",1.5572825,110.3536731,0.572467457
"Ground Floor, Jalan Wan Alwi, Taman Supreme, 93350 Kuching, Sarawak, Malaysia",1.5277544,110.3697119,0.572467457
"Wisma Saberkas, 3, Jalan Tun Abang Haji Openg, Kuching, Sarawak, Malaysia",1.5371692,110.3401903,0.572467457
"Wisma Satok, Jalan Satok, 93400 Kuching, Sarawak, Malaysia",1.5535837,110.3351635,0.572467457
"Jln Bayor Bukit, Tabuan Jaya, 93350 Kuching, Sarawak, Malaysia",1.5274726,110.3753701,0.572467457
"Limbang, Sarawak, Malaysia",4.755032,115.0081459,0.572467457
"Lot 1264, Jalan Miri Pujut, Bintang Jaya, 98000 Miri, Sarawak, Malaysia",4.3970478,113.9932847,0.572467457
"2528, Jalan Boulevard 1b, Boulevard Commercial Centre, 98000 Miri, Sarawak, Malaysia",4.415,114.0130556,0.572467457
"Pelita Commercial Centre, 98000 Miri, Sarawak, Malaysia",4.4051808,114.0020905,0.572467457
"Jalan Pasar Lutong, Lutong, 98000 Miri, Sarawak, Malaysia",4.4707827,114.0106985,0.572467457
"Permaisuri Imperial City Mall, Jalan Merpati, 98000 Miri, Sarawak, Malaysia",4.4005194,113.9906578,0.572467457
"Sublot 261, 1st Floor Permy Mall, Bandar Baru Permyjaya, 98000 Miri, Sarawak, Malaysia",4.4500689,114.0383533,0.572467457
"Jalan Merbau, 98000 Miri, Sarawak, Malaysia",4.3974004,113.9873538,0.572467457
"Unit 2-19, 2nd Floor, Wisma Pelita Tunku, Jalan Padang, 98000 Miri, Sarawak, Malaysia",4.3906043,113.9875761,0.572467457
"Sri Aman, Sarawak, Malaysia",1.237031,111.462079,0.572467457
"Sarawak, Malaysia",1.5532783,110.3592127,0.572467457
"Jalan Tunku Abdul Rahman, Pekan Sibu, 96000 Sibu, Sarawak, Malaysia",2.3047556,111.8637079,0.572467457
"Jalan Ling Kai Cheng, Pekan Sibu, 96000 Sibu, Sarawak, Malaysia",2.3255933,111.8538207,0.572467457
"Wisma Sanyan, Pekan Sibu, 96000 Sibu, Sarawak, Malaysia",2.2905456,111.8253011,0.572467457
"Ampang Jaya, Selangor, Malaysia",3.149099,101.7624521,0.572467457
"G23A, GROUND FLOOR, AXIS ATRIUM SHOPPING MALL, Jalan Cempaka, Taman Cempaka, 68000 Ampang Jaya, Selangor, Malaysia",3.136544,101.7472814,0.572467457
"Jalan Dagang 5, Taman Dagang, 68000 Ampang, Selangor, Malaysia",3.1469408,101.7557673,0.572467457
"Pandan Indah, Kuala Lumpur, Selangor, Malaysia",3.133892,101.7516751,0.572467457
"Bangi Gateway, Seksyen 15, 43650 Bandar Baru Bangi, Selangor, Malaysia",2.9331218,101.765914,0.572467457
"Jalan Wawasan, Kawasan Institusi Bangi, 43009 Kajang, Selangor, Malaysia",2.9795931,101.7386002,0.572467457
"Kompleks EVO, jalan Medan 2D, Seksyen 9, 43650 Bandar Baru Bangi, Selangor, Malaysia",2.9627284,101.7554702,0.572467457
"Jalan Temenggung 21/9, Bandar Mahkota Cheras, 43200 Cheras, Selangor, Malaysia",3.0549073,101.7871801,0.572467457
"Persiaran Multimedia, Cyberjaya, 63000 Cyberjaya, Selangor, Malaysia",2.9220548,101.650968,0.572467457
"Persiaran Sepang, Cyber 11, 63000 Cyberjaya, Selangor, Malaysia",2.9222215,101.6344813,0.572467457
"Shaftsbury Square, 63000 Cyberjaya, Selangor, Malaysia",2.922597,101.6618951,0.572467457
"8, Jalan Jelok Indah 9, Taman Jelok Indah, 43000 Kajang, Selangor, Malaysia",2.9916367,101.793722,0.572467457
"4, Jln Tun Abdul Aziz, Seksyen 1, 43000 Kajang, Selangor, Malaysia",2.991358,101.7892036,0.572467457
"Klang, Selangor, Malaysia",3.044917,101.4455621,0.572467457
"Persiaran Bukit Raja 2, Bandar Baru Klang, 41150 Klang, Selangor, Malaysia",3.0600703,101.4722809,0.572467457
"No 1, Persiaran Batu Nilam 1/Ks6, Bandar Bukit Tinggi 2, 41200 Klang, Selangor, Malaysia",2.9942378,101.4443991,0.572467457
"Jalan Klang Sentral, Klang Sentral, Meru, 41050 Klang, Selangor, Malaysia",3.107785,101.4393626,0.572467457
"Jalan Kasuarina 1, Bandar Botanik, 41200 Klang, Selangor, Malaysia",2.9907943,101.449589,0.572467457
"No. 2112, KM2, Jalan Meru, Kawasan 17, 41050 Klang, Selangor, Malaysia",3.0637778,101.4536951,0.572467457
"Jalan Raja Hassan, Kawasan 18, 41300 Klang, Selangor, Malaysia",3.048351,101.4473993,0.572467457
"City Centre, 1, Lebuh Bandar Utama, Bandar Utama, 47800 Petaling Jaya, Selangor, Malaysia",3.1489718,101.6161233,0.572467457
"City Centre, 1, Lebuh Bandar Utama, Bandar Utama, 47800 Petaling Jaya, Selangor, Malaysia",3.1489718,101.6161233,0.572467457
"3, Jalan SS 20/27, Damansara Intan, 47400 Petaling Jaya, Selangor, Malaysia",3.1304749,101.6269411,0.572467457
"18, Jalan, Persiaran Barat, Seksyen 52 Petaling Jaya, 46050 Petaling Jaya, Selangor, Malaysia",3.105097,101.646955,0.572467457
"Jalan SS 22/23, Damansara Jaya, 47400 Petaling Jaya, Selangor, Malaysia",3.1270963,101.6165176,0.572467457
"8, Jalan PJU 8/1, Damansara Perdana, 47820 Petaling Jaya, Selangor, Malaysia",3.1663882,101.6155812,0.572467457
"D - 2, 7, Jalan PJU 1a/4, Ara Damansara, 47301 Petaling Jaya, Selangor, Malaysia",3.1100758,101.5865602,0.572467457
"2, Jalan PJU 7/2, Mutiara Damansara, 47800 Petaling Jaya, Selangor, Malaysia",3.1571794,101.6128229,0.572467457
"72A, Jln Profesor Diraja Ungku Aziz, Seksyen 13, 46200 Petaling Jaya, Selangor, Malaysia",3.1184035,101.6354371,0.572467457
"Jalan 14/17, Seksyen 14, 46100 Petaling Jaya, Selangor, Malaysia",3.1091099,101.637092,0.572467457
"1, Jalan SS 7/26a, Ss 7, 47301 Petaling Jaya, Selangor, Malaysia",3.1051171,101.5959701,0.572467457
"No. 2, Jalan PJU 5/14, Kota Damansara, 47810 Petaling Jaya, Selangor, Malaysia",3.1508855,101.5917163,0.572467457
"Lot G-01 ;; 1, 01, Jalan PJU 7/3, Mutiara Damansara, 47820 Petaling Jaya, Selangor, Malaysia",3.1579199,101.6120082,0.572467457
"Unit CC, 29 No, 2A, Persiaran Surian, Tropicana Indah, 47810 Petaling Jaya, Selangor, Malaysia",3.1489235,101.5950226,0.572467457
"Persiaran Anggun, 48000 Rawang, Selangor, Malaysia",3.3234398,101.541222,0.572467457
"Jln Lingkaran Tengah 2, Taman Selayang Jaya, 68100 Batu Caves, Selangor, Malaysia",3.2408435,101.6483265,0.572467457
"B-07-L1 Block B, Jln Ecohill 1/2, Setia EcoHill, 43500 Semenyih, Selangor, Malaysia",2.9245756,101.8543046,0.572467457
"Lbh KLIA Extension, 43900 Klia, Selangor, Malaysia",2.7440889,101.6856391,0.572467457
"Persiaran Komersial, KLIA, 64000 Sepang, Selangor, Malaysia",2.7794185,101.6768964,0.572467457
"Taman Equine, 43300 Seri Kembangan, Selangor, Malaysia",3.003022,101.679111,0.572467457
"Lot No. S2.72(D2), 2nd Floor, South City Plaza Persiaran Serdang Perdana Seksyen 1, Taman Serdang Perdana, 43300 Seri Kembangan, Selangor, Malaysia",3.028645,101.709432,0.572467457
"Management Office, Unit T2-3A-3 & Unit T2-3A-3A level 3A IOI City Tower Two Lebuh IRC, Ioi Resort, 62502 Putrajaya, Selangor, Malaysia",2.9706561,101.7136778,0.572467457
"Shah Alam, Selangor, Malaysia",3.073281,101.518461,0.572467457
"no 1-3 first floor UTC Selangor/Anggerik Mall, Seksyen 14, 40000 Shah Alam, Selangor, Malaysia",3.0712092,101.5199959,0.572467457
"No. 1, Persiaran Multimedia, Seksyen 7, Jalan Plumbum 7/102, I-City, 40000 Shah Alam, Selangor, Malaysia",3.0624082,101.4817408,0.572467457
"1, Jln Serai Wangi M 16/M, Alam Avenue, 40000 Shah Alam, Selangor, Malaysia",3.0569058,101.4897535,0.572467457
"Persiaran Tasik, Seksyen 14, 40000 Shah Alam, Selangor, Malaysia",3.0706628,101.5172543,0.572467457
"7, Jalan Pinang A 18/A, Seksyen 18, 40200 Shah Alam, Selangor, Malaysia",3.0436554,101.516821,0.572467457
"2, Jl. Tengku Ampuan Zabedah E 9/E, Seksyen 9, 40100 Shah Alam, Selangor, Malaysia",3.0843375,101.5233174,0.572467457
"Jalan Majlis, Seksyen 14, 40000 Shah Alam, Selangor, Malaysia",3.0740457,101.5171885,0.572467457
"14/9, Jalan Perbadanan, Seksyen 14, 40000 Shah Alam, Selangor, Malaysia",3.0717582,101.5183003,0.572467457
"Persiaran Setia Dagang, Setia Alam, 40170 Shah Alam, Selangor, Malaysia",3.1094722,101.4602182,0.572467457
"No.3, Jln Zuhal U5/177, Bandar Pinggiran Subang, 40150 Shah Alam, Selangor, Malaysia",3.1546675,101.5537169,0.572467457
"B1, 13-01, Persiaran Pasak Bumi, Bukit Jelutong, 40150 Shah Alam, Selangor, Malaysia",3.1114404,101.5522942,0.572467457
"1, Persiaran Kewajipan, Usj 1, 47600 Subang Jaya, Selangor, Malaysia",3.0580052,101.5925509,0.572467457
"Main Entrance, Jalan SS 16/1, Ss 16, 47500 Subang Jaya, Selangor, Malaysia",3.0817783,101.5828038,0.572467457
"23, Lebuhraya Damansara - Puchong, Bandar Puchong Jaya, 47100 Puchong, Selangor, Malaysia",3.0449441,101.6180882,0.572467457
"43-1, Jalan Bandar 1, Pusat Bandar Puchong, 47100 Puchong, Selangor, Malaysia",3.0349072,101.6174684,0.572467457
"Jalan USJ 25/1, One City, 47650 Subang Jaya, Selangor, Malaysia",3.0212221,101.5803981,0.572467457
"Jla SS 15/4G, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",3.0774824,101.5866001,0.572467457
"Jalan Kemajuan Subang, Ss 16, 47500 Subang Jaya, Selangor, Malaysia",3.0814893,101.5851028,0.572467457
"3, Jalan PJS 11/15, Bandar Sunway, 47500 Petaling Jaya, Selangor, Malaysia",3.0720837,101.6063455,0.572467457
"Summit USJ, Persiaran Kewajipan, Usj 1, 47600 Subang Jaya, Selangor, Malaysia",3.0602399,101.593544,0.572467457
"The 19 USJ City Mall, Persiaran Kewajipan, Usj 19, 47620 Subang Jaya, Selangor, Malaysia",3.0325404,101.5888407,0.572467457
"Quayside, 42500 Telok Panglima Garang, Selangor, Malaysia",2.9566395,101.5525031,0.572467457
"Persiaran Eco Sanctuary, 8/3, Eco Santuari, 42500, Selangor, Malaysia",2.9442869,101.5427859,0.572467457
"Jalan Da Omar, Kampung Gong Pauh, 24000 Kemaman, Terengganu, Malaysia",4.232841,103.421785,0.572467457
"Lot PT4191 Muara Selatan, 20000 Kuala Terengganu, Terengganu, Malaysia",5.3332612,103.1495059,0.572467457
"Jalan Sultan Zainal Abidin, Kampung Surau Pasir, 20000 Kuala Terengganu, Terengganu, Malaysia",5.3371109,103.1447959,0.572467457
